code_du_departement,nom_departement,code_du_canton,libelle_du_canton,annee,inscrits,abstentions,pourcentage_abstention_inscrit,votants,pourcentage_votant_inscrit,blancs_et_nuls,pourcentage_blanc_nuls_inscrit,pourcentage_blanc_nuls_votant,exprimes,pourcentage_exprimes_inscrits,pourcentage_exprimes_votants,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes,sexe_2,nom_2,prenom_2,voix_2,pourcentage_voix_inscrits_2,pourcentage_voix_exprimes_2
3,ALLIER,34,DOMERAT-MONTLUCON-NORD-OUEST,2002,8927,1885,21.12,7042,78.88,561,6.28,7.97,6481,72.6,92.03,M,CHIRAC,JACQUES,5636,63.13,86.96,M,LE PEN,JEAN-MARIE,845,9.47,13.04
3,ALLIER,35,CUSSET-SUD,2002,10235,1751,17.11,8484,82.89,610,5.96,7.19,7874,76.93,92.81,M,CHIRAC,JACQUES,6605,64.53,83.88,M,LE PEN,JEAN-MARIE,1269,12.4,16.12
4,ALPES DE HAUTE PROVENCE,2,ANNOT,2002,1803,341,18.91,1462,81.09,122,6.77,8.34,1340,74.32,91.66,M,CHIRAC,JACQUES,991,54.96,73.96,M,LE PEN,JEAN-MARIE,349,19.36,26.04
4,ALPES DE HAUTE PROVENCE,3,BANON,2002,2210,339,15.34,1871,84.66,136,6.15,7.27,1735,78.51,92.73,M,CHIRAC,JACQUES,1408,63.71,81.15,M,LE PEN,JEAN-MARIE,327,14.8,18.85
4,ALPES DE HAUTE PROVENCE,4,BARCELONNETTE,2002,5104,1100,21.55,4004,78.45,251,4.92,6.27,3753,73.53,93.73,M,CHIRAC,JACQUES,2946,57.72,78.5,M,LE PEN,JEAN-MARIE,807,15.81,21.5
4,ALPES DE HAUTE PROVENCE,5,BARREME,2002,1179,210,17.81,969,82.19,88,7.46,09.08,881,74.72,90.92,M,CHIRAC,JACQUES,681,57.76,77.3,M,LE PEN,JEAN-MARIE,200,16.96,22.7
4,ALPES DE HAUTE PROVENCE,6,CASTELLANE,2002,1866,327,17.52,1539,82.48,99,5.31,6.43,1440,77.17,93.57,M,CHIRAC,JACQUES,1131,60.61,78.54,M,LE PEN,JEAN-MARIE,309,16.56,21.46
4,ALPES DE HAUTE PROVENCE,7,ALLOS-COLMARS,2002,1883,372,19.76,1511,80.24,93,4.94,6.15,1418,75.31,93.85,M,CHIRAC,JACQUES,1059,56.24,74.68,M,LE PEN,JEAN-MARIE,359,19.07,25.32
4,ALPES DE HAUTE PROVENCE,8,DIGNE-EST,2002,6551,1507,23,5044,77,314,4.79,6.23,4730,72.2,93.77,M,CHIRAC,JACQUES,3917,59.79,82.81,M,LE PEN,JEAN-MARIE,813,12.41,17.19
4,ALPES DE HAUTE PROVENCE,9,ENTREVAUX,2002,1208,206,17.05,1002,82.95,78,6.46,7.78,924,76.49,92.22,M,CHIRAC,JACQUES,674,55.79,72.94,M,LE PEN,JEAN-MARIE,250,20.7,27.06
4,ALPES DE HAUTE PROVENCE,10,FORCALQUIER,2002,9140,1481,16.2,7659,83.8,443,4.85,5.78,7216,78.95,94.22,M,CHIRAC,JACQUES,5821,63.69,80.67,M,LE PEN,JEAN-MARIE,1395,15.26,19.33
4,ALPES DE HAUTE PROVENCE,11,LA JAVIE,2002,1503,207,13.77,1296,86.23,92,6.12,7.1,1204,80.11,92.9,M,CHIRAC,JACQUES,957,63.67,79.49,M,LE PEN,JEAN-MARIE,247,16.43,20.51
4,ALPES DE HAUTE PROVENCE,12,LE-LAUZET-UBAYE,2002,1060,185,17.45,875,82.55,75,07.08,8.57,800,75.47,91.43,M,CHIRAC,JACQUES,645,60.85,80.63,M,LE PEN,JEAN-MARIE,155,14.62,19.38
4,ALPES DE HAUTE PROVENCE,13,MANOSQUE-NORD,2002,7906,1396,17.66,6510,82.34,403,5.1,6.19,6107,77.25,93.81,M,CHIRAC,JACQUES,4749,60.07,77.76,M,LE PEN,JEAN-MARIE,1358,17.18,22.24
4,ALPES DE HAUTE PROVENCE,14,LES MEES,2002,6810,1240,18.21,5570,81.79,354,5.2,6.36,5216,76.59,93.64,M,CHIRAC,JACQUES,3919,57.55,75.13,M,LE PEN,JEAN-MARIE,1297,19.05,24.87
4,ALPES DE HAUTE PROVENCE,15,MEZEL,2002,1522,228,14.98,1294,85.02,108,7.1,8.35,1186,77.92,91.65,M,CHIRAC,JACQUES,934,61.37,78.75,M,LE PEN,JEAN-MARIE,252,16.56,21.25
4,ALPES DE HAUTE PROVENCE,16,LA MOTTE-DU-CAIRE,2002,1725,282,16.35,1443,83.65,84,4.87,5.82,1359,78.78,94.18,M,CHIRAC,JACQUES,1017,58.96,74.83,M,LE PEN,JEAN-MARIE,342,19.83,25.17
4,ALPES DE HAUTE PROVENCE,17,MOUSTIERS-SAINTE-MARIE,2002,985,162,16.45,823,83.55,57,5.79,6.93,766,77.77,93.07,M,CHIRAC,JACQUES,656,66.6,85.64,M,LE PEN,JEAN-MARIE,110,11.17,14.36
4,ALPES DE HAUTE PROVENCE,18,NOYERS-SUR-JABRON,2002,940,125,13.3,815,86.7,42,4.47,5.15,773,82.23,94.85,M,CHIRAC,JACQUES,576,61.28,74.51,M,LE PEN,JEAN-MARIE,197,20.96,25.49
4,ALPES DE HAUTE PROVENCE,19,PEYRUIS,2002,2651,381,14.37,2270,85.63,155,5.85,6.83,2115,79.78,93.17,M,CHIRAC,JACQUES,1588,59.9,75.08,M,LE PEN,JEAN-MARIE,527,19.88,24.92
4,ALPES DE HAUTE PROVENCE,20,REILLANNE,2002,2682,471,17.56,2211,82.44,171,6.38,7.73,2040,76.06,92.27,M,CHIRAC,JACQUES,1602,59.73,78.53,M,LE PEN,JEAN-MARIE,438,16.33,21.47
4,ALPES DE HAUTE PROVENCE,21,RIEZ,2002,3782,598,15.81,3184,84.19,204,5.39,6.41,2980,78.79,93.59,M,CHIRAC,JACQUES,2286,60.44,76.71,M,LE PEN,JEAN-MARIE,694,18.35,23.29
4,ALPES DE HAUTE PROVENCE,22,SAINT-ANDRE-LES-ALPES,2002,1288,214,16.61,1074,83.39,84,6.52,7.82,990,76.86,92.18,M,CHIRAC,JACQUES,761,59.08,76.87,M,LE PEN,JEAN-MARIE,229,17.78,23.13
4,ALPES DE HAUTE PROVENCE,23,SAINT-ETIENNE-LES-ORGUES,2002,2224,329,14.79,1895,85.21,139,6.25,7.34,1756,78.96,92.66,M,CHIRAC,JACQUES,1333,59.94,75.91,M,LE PEN,JEAN-MARIE,423,19.02,24.09
4,ALPES DE HAUTE PROVENCE,26,SEYNE,2002,2309,368,15.94,1941,84.06,144,6.24,7.42,1797,77.83,92.58,M,CHIRAC,JACQUES,1394,60.37,77.57,M,LE PEN,JEAN-MARIE,403,17.45,22.43
4,ALPES DE HAUTE PROVENCE,27,SISTERON,2002,5957,831,13.95,5126,86.05,323,5.42,6.3,4803,80.63,93.7,M,CHIRAC,JACQUES,3981,66.83,82.89,M,LE PEN,JEAN-MARIE,822,13.8,17.11
4,ALPES DE HAUTE PROVENCE,28,TURRIERS,2002,943,160,16.97,783,83.03,73,7.74,9.32,710,75.29,90.68,M,CHIRAC,JACQUES,581,61.61,81.83,M,LE PEN,JEAN-MARIE,129,13.68,18.17
4,ALPES DE HAUTE PROVENCE,29,VALENSOLE,2002,4119,689,16.73,3430,83.27,202,4.9,5.89,3228,78.37,94.11,M,CHIRAC,JACQUES,2425,58.87,75.12,M,LE PEN,JEAN-MARIE,803,19.5,24.88
4,ALPES DE HAUTE PROVENCE,30,VOLONNE,2002,7851,1157,14.74,6694,85.26,411,5.24,6.14,6283,80.03,93.86,M,CHIRAC,JACQUES,5082,64.73,80.88,M,LE PEN,JEAN-MARIE,1201,15.3,19.12
4,ALPES DE HAUTE PROVENCE,31,DIGNE-OUEST,2002,8615,1520,17.64,7095,82.36,442,5.13,6.23,6653,77.23,93.77,M,CHIRAC,JACQUES,5476,63.56,82.31,M,LE PEN,JEAN-MARIE,1177,13.66,17.69
4,ALPES DE HAUTE PROVENCE,32,MANOSQUE-SUD-EST,2002,5174,965,18.65,4209,81.35,266,5.14,6.32,3943,76.21,93.68,M,CHIRAC,JACQUES,2990,57.79,75.83,M,LE PEN,JEAN-MARIE,953,18.42,24.17
4,ALPES DE HAUTE PROVENCE,33,MANOSQUE-SUD-OUEST,2002,7911,1421,17.96,6490,82.04,333,4.21,5.13,6157,77.83,94.87,M,CHIRAC,JACQUES,4876,61.64,79.19,M,LE PEN,JEAN-MARIE,1281,16.19,20.81
5,HAUTES ALPES,1,AIGUILLES,2002,1879,324,17.24,1555,82.76,81,4.31,5.21,1474,78.45,94.79,M,CHIRAC,JACQUES,1263,67.22,85.69,M,LE PEN,JEAN-MARIE,211,11.23,14.31
5,HAUTES ALPES,2,L'ARGENTIERE-LA-BESSEE,2002,4664,922,19.77,3742,80.23,258,5.53,6.89,3484,74.7,93.11,M,CHIRAC,JACQUES,2955,63.36,84.82,M,LE PEN,JEAN-MARIE,529,11.34,15.18
5,HAUTES ALPES,3,ASPRES-SUR-BUECH,2002,1651,242,14.66,1409,85.34,100,06.06,7.1,1309,79.29,92.9,M,CHIRAC,JACQUES,1017,61.6,77.69,M,LE PEN,JEAN-MARIE,292,17.69,22.31
5,HAUTES ALPES,4,BARCILLONNETTE,2002,288,36,12.5,252,87.5,29,10.07,11.51,223,77.43,88.49,M,CHIRAC,JACQUES,185,64.24,82.96,M,LE PEN,JEAN-MARIE,38,13.19,17.04
5,HAUTES ALPES,5,LA-BATIE-NEUVE,2002,2973,396,13.32,2577,86.68,145,4.88,5.63,2432,81.8,94.37,M,CHIRAC,JACQUES,1850,62.23,76.07,M,LE PEN,JEAN-MARIE,582,19.58,23.93
5,HAUTES ALPES,6,BRIANCON-NORD,2002,3357,696,20.73,2661,79.27,160,4.77,06.01,2501,74.5,93.99,M,CHIRAC,JACQUES,2062,61.42,82.45,M,LE PEN,JEAN-MARIE,439,13.08,17.55
5,HAUTES ALPES,7,CHORGES,2002,3061,455,14.86,2606,85.14,168,5.49,6.45,2438,79.65,93.55,M,CHIRAC,JACQUES,1933,63.15,79.29,M,LE PEN,JEAN-MARIE,505,16.5,20.71
5,HAUTES ALPES,8,EMBRUN,2002,7463,1226,16.43,6237,83.57,348,4.66,5.58,5889,78.91,94.42,M,CHIRAC,JACQUES,4851,65,82.37,M,LE PEN,JEAN-MARIE,1038,13.91,17.63
5,HAUTES ALPES,9,GAP-CAMPAGNE,2002,3222,427,13.25,2795,86.75,174,5.4,6.23,2621,81.35,93.77,M,CHIRAC,JACQUES,2149,66.7,81.99,M,LE PEN,JEAN-MARIE,472,14.65,18.01
5,HAUTES ALPES,10,LA GRAVE,2002,700,137,19.57,563,80.43,31,4.43,5.51,532,76,94.49,M,CHIRAC,JACQUES,481,68.71,90.41,M,LE PEN,JEAN-MARIE,51,7.29,9.59
5,HAUTES ALPES,11,GUILLESTRE,2002,4414,876,19.85,3538,80.15,175,3.96,4.95,3363,76.19,95.05,M,CHIRAC,JACQUES,2648,59.99,78.74,M,LE PEN,JEAN-MARIE,715,16.2,21.26
5,HAUTES ALPES,12,LARAGNE-MONTEGLIN,2002,4250,616,14.49,3634,85.51,285,6.71,7.84,3349,78.8,92.16,M,CHIRAC,JACQUES,2676,62.96,79.9,M,LE PEN,JEAN-MARIE,673,15.84,20.1
5,HAUTES ALPES,13,LE-MONETIER-LES-BAINS,2002,3138,618,19.69,2520,80.31,104,3.31,4.13,2416,76.99,95.87,M,CHIRAC,JACQUES,2047,65.23,84.73,M,LE PEN,JEAN-MARIE,369,11.76,15.27
5,HAUTES ALPES,14,ORCIERES,2002,1519,281,18.5,1238,81.5,56,3.69,4.52,1182,77.81,95.48,M,CHIRAC,JACQUES,991,65.24,83.84,M,LE PEN,JEAN-MARIE,191,12.57,16.16
5,HAUTES ALPES,15,ORPIERRE,2002,935,138,14.76,797,85.24,65,6.95,8.16,732,78.29,91.84,M,CHIRAC,JACQUES,618,66.1,84.43,M,LE PEN,JEAN-MARIE,114,12.19,15.57
5,HAUTES ALPES,16,RIBIERS,2002,1283,237,18.47,1046,81.53,77,6,7.36,969,75.53,92.64,M,CHIRAC,JACQUES,758,59.08,78.22,M,LE PEN,JEAN-MARIE,211,16.45,21.78
5,HAUTES ALPES,17,ROSANS,2002,958,146,15.24,812,84.76,63,6.58,7.76,749,78.18,92.24,M,CHIRAC,JACQUES,595,62.11,79.44,M,LE PEN,JEAN-MARIE,154,16.08,20.56
5,HAUTES ALPES,18,SAINT-BONNET-EN-CHAMPSAUR,2002,5384,716,13.3,4668,86.7,299,5.55,6.41,4369,81.15,93.59,M,CHIRAC,JACQUES,3616,67.16,82.76,M,LE PEN,JEAN-MARIE,753,13.99,17.24
5,HAUTES ALPES,19,SAINT-ETIENNE-EN-DEVOLUY,2002,829,172,20.75,657,79.25,33,3.98,05.02,624,75.27,94.98,M,CHIRAC,JACQUES,528,63.69,84.62,M,LE PEN,JEAN-MARIE,96,11.58,15.38
5,HAUTES ALPES,20,SAINT-FIRMIN,2002,1613,250,15.5,1363,84.5,97,06.01,7.12,1266,78.49,92.88,M,CHIRAC,JACQUES,976,60.51,77.09,M,LE PEN,JEAN-MARIE,290,17.98,22.91
5,HAUTES ALPES,21,SAVINES-LE-LAC,2002,1351,216,15.99,1135,84.01,83,6.14,7.31,1052,77.87,92.69,M,CHIRAC,JACQUES,877,64.91,83.37,M,LE PEN,JEAN-MARIE,175,12.95,16.63
5,HAUTES ALPES,22,SERRES,2002,2004,300,14.97,1704,85.03,140,6.99,8.22,1564,78.04,91.78,M,CHIRAC,JACQUES,1288,64.27,82.35,M,LE PEN,JEAN-MARIE,276,13.77,17.65
5,HAUTES ALPES,23,TALLARD,2002,3916,541,13.82,3375,86.18,204,5.21,06.04,3171,80.98,93.96,M,CHIRAC,JACQUES,2532,64.66,79.85,M,LE PEN,JEAN-MARIE,639,16.32,20.15
5,HAUTES ALPES,24,VEYNES,2002,3280,511,15.58,2769,84.42,226,6.89,8.16,2543,77.53,91.84,M,CHIRAC,JACQUES,2183,66.55,85.84,M,LE PEN,JEAN-MARIE,360,10.98,14.16
5,HAUTES ALPES,25,BRIANCON-SUD,2002,6862,1441,21,5421,79,309,4.5,5.7,5112,74.5,94.3,M,CHIRAC,JACQUES,4253,61.98,83.2,M,LE PEN,JEAN-MARIE,859,12.52,16.8
5,HAUTES ALPES,26,GAP-CENTRE,2002,4964,992,19.98,3972,80.02,196,3.95,4.93,3776,76.07,95.07,M,CHIRAC,JACQUES,3245,65.37,85.94,M,LE PEN,JEAN-MARIE,531,10.7,14.06
5,HAUTES ALPES,27,GAP-NORD-EST,2002,4100,738,18,3362,82,201,4.9,5.98,3161,77.1,94.02,M,CHIRAC,JACQUES,2703,65.93,85.51,M,LE PEN,JEAN-MARIE,458,11.17,14.49
5,HAUTES ALPES,28,GAP-NORD-OUEST,2002,2667,500,18.75,2167,81.25,151,5.66,6.97,2016,75.59,93.03,M,CHIRAC,JACQUES,1730,64.87,85.81,M,LE PEN,JEAN-MARIE,286,10.72,14.19
5,HAUTES ALPES,29,GAP-SUD-EST,2002,5905,1197,20.27,4708,79.73,287,4.86,6.1,4421,74.87,93.9,M,CHIRAC,JACQUES,3666,62.08,82.92,M,LE PEN,JEAN-MARIE,755,12.79,17.08
5,HAUTES ALPES,30,GAP-SUD-OUEST,2002,6445,1186,18.4,5259,81.6,289,4.48,5.5,4970,77.11,94.5,M,CHIRAC,JACQUES,4080,63.3,82.09,M,LE PEN,JEAN-MARIE,890,13.81,17.91
6,ALPES MARITIMES,1,ANTIBES-BIOT,2002,22994,4659,20.26,18335,79.74,755,3.28,4.12,17580,76.45,95.88,M,CHIRAC,JACQUES,12940,56.28,73.61,M,LE PEN,JEAN-MARIE,4640,20.18,26.39
6,ALPES MARITIMES,2,LE-BAR-SUR-LOUP,2002,21014,3727,17.74,17287,82.26,697,3.32,04.03,16590,78.95,95.97,M,CHIRAC,JACQUES,12927,61.52,77.92,M,LE PEN,JEAN-MARIE,3663,17.43,22.08
6,ALPES MARITIMES,3,BEAUSOLEIL,2002,8300,2537,30.57,5763,69.43,247,2.98,4.29,5516,66.46,95.71,M,CHIRAC,JACQUES,3872,46.65,70.2,M,LE PEN,JEAN-MARIE,1644,19.81,29.8
6,ALPES MARITIMES,4,BREIL-SUR-ROYA,2002,2616,552,21.1,2064,78.9,140,5.35,6.78,1924,73.55,93.22,M,CHIRAC,JACQUES,1424,54.43,74.01,M,LE PEN,JEAN-MARIE,500,19.11,25.99
6,ALPES MARITIMES,5,ST-LAURENT-DU-VAR-CAGNES-EST,2002,23394,4600,19.66,18794,80.34,858,3.67,4.57,17936,76.67,95.43,M,CHIRAC,JACQUES,12478,53.34,69.57,M,LE PEN,JEAN-MARIE,5458,23.33,30.43
6,ALPES MARITIMES,6,CANNES-EST,2002,17631,3728,21.14,13903,78.86,447,2.54,3.22,13456,76.32,96.78,M,CHIRAC,JACQUES,9796,55.56,72.8,M,LE PEN,JEAN-MARIE,3660,20.76,27.2
6,ALPES MARITIMES,7,CONTES,2002,11161,2136,19.14,9025,80.86,570,5.11,6.32,8455,75.75,93.68,M,CHIRAC,JACQUES,5720,51.25,67.65,M,LE PEN,JEAN-MARIE,2735,24.5,32.35
6,ALPES MARITIMES,8,COURSEGOULES,2002,1900,382,20.11,1518,79.89,93,4.89,6.13,1425,75,93.87,M,CHIRAC,JACQUES,1033,54.37,72.49,M,LE PEN,JEAN-MARIE,392,20.63,27.51
6,ALPES MARITIMES,9,L'ESCARENE,2002,6824,1476,21.63,5348,78.37,352,5.16,6.58,4996,73.21,93.42,M,CHIRAC,JACQUES,3240,47.48,64.85,M,LE PEN,JEAN-MARIE,1756,25.73,35.15
6,ALPES MARITIMES,10,GRASSE-SUD,2002,18033,3505,19.44,14528,80.56,769,4.26,5.29,13759,76.3,94.71,M,CHIRAC,JACQUES,9889,54.84,71.87,M,LE PEN,JEAN-MARIE,3870,21.46,28.13
6,ALPES MARITIMES,11,GUILLAUMES,2002,3089,706,22.86,2383,77.14,134,4.34,5.62,2249,72.81,94.38,M,CHIRAC,JACQUES,1620,52.44,72.03,M,LE PEN,JEAN-MARIE,629,20.36,27.97
6,ALPES MARITIMES,12,LEVENS,2002,13780,2171,15.75,11609,84.25,643,4.67,5.54,10966,79.58,94.46,M,CHIRAC,JACQUES,7399,53.69,67.47,M,LE PEN,JEAN-MARIE,3567,25.89,32.53
6,ALPES MARITIMES,13,MENTON-EST,2002,17182,4116,23.96,13066,76.04,684,3.98,5.23,12382,72.06,94.77,M,CHIRAC,JACQUES,8580,49.94,69.29,M,LE PEN,JEAN-MARIE,3802,22.13,30.71
6,ALPES MARITIMES,14,NICE-1,2002,13488,4335,32.14,9153,67.86,400,2.97,4.37,8753,64.89,95.63,M,CHIRAC,JACQUES,6205,46,70.89,M,LE PEN,JEAN-MARIE,2548,18.89,29.11
6,ALPES MARITIMES,15,NICE-2,2002,13210,4075,30.85,9135,69.15,355,2.69,3.89,8780,66.46,96.11,M,CHIRAC,JACQUES,6618,50.1,75.38,M,LE PEN,JEAN-MARIE,2162,16.37,24.62
6,ALPES MARITIMES,16,NICE-3,2002,21329,5973,28,15356,72,778,3.65,05.07,14578,68.35,94.93,M,CHIRAC,JACQUES,9920,46.51,68.05,M,LE PEN,JEAN-MARIE,4658,21.84,31.95
6,ALPES MARITIMES,17,NICE-4,2002,13620,4880,35.83,8740,64.17,256,1.88,2.93,8484,62.29,97.07,M,CHIRAC,JACQUES,6263,45.98,73.82,M,LE PEN,JEAN-MARIE,2221,16.31,26.18
6,ALPES MARITIMES,18,PUGET-THENIERS,2002,2404,515,21.42,1889,78.58,130,5.41,6.88,1759,73.17,93.12,M,CHIRAC,JACQUES,1345,55.95,76.46,M,LE PEN,JEAN-MARIE,414,17.22,23.54
6,ALPES MARITIMES,19,ROQUEBILLIERE,2002,2688,554,20.61,2134,79.39,212,7.89,9.93,1922,71.5,90.07,M,CHIRAC,JACQUES,1376,51.19,71.59,M,LE PEN,JEAN-MARIE,546,20.31,28.41
6,ALPES MARITIMES,20,ROQUESTERON,2002,3606,711,19.72,2895,80.28,150,4.16,5.18,2745,76.12,94.82,M,CHIRAC,JACQUES,1929,53.49,70.27,M,LE PEN,JEAN-MARIE,816,22.63,29.73
6,ALPES MARITIMES,21,SAINT-AUBAN,2002,2441,503,20.61,1938,79.39,143,5.86,7.38,1795,73.54,92.62,M,CHIRAC,JACQUES,1233,50.51,68.69,M,LE PEN,JEAN-MARIE,562,23.02,31.31
6,ALPES MARITIMES,22,SAINT-ETIENNE-DE-TINEE,2002,2263,499,22.05,1764,77.95,88,3.89,4.99,1676,74.06,95.01,M,CHIRAC,JACQUES,1290,57,76.97,M,LE PEN,JEAN-MARIE,386,17.06,23.03
6,ALPES MARITIMES,23,SAINT-MARTIN-VESUBIE,2002,1571,377,24,1194,76,81,5.16,6.78,1113,70.85,93.22,M,CHIRAC,JACQUES,792,50.41,71.16,M,LE PEN,JEAN-MARIE,321,20.43,28.84
6,ALPES MARITIMES,24,SAINT-SAUVEUR-SUR-TINEE,2002,2693,553,20.53,2140,79.47,155,5.76,7.24,1985,73.71,92.76,M,CHIRAC,JACQUES,1465,54.4,73.8,M,LE PEN,JEAN-MARIE,520,19.31,26.2
6,ALPES MARITIMES,25,SAINT-VALLIER-DE-THIEY,2002,13610,2647,19.45,10963,80.55,579,4.25,5.28,10384,76.3,94.72,M,CHIRAC,JACQUES,7491,55.04,72.14,M,LE PEN,JEAN-MARIE,2893,21.26,27.86
6,ALPES MARITIMES,26,SOSPEL,2002,2873,533,18.55,2340,81.45,162,5.64,6.92,2178,75.81,93.08,M,CHIRAC,JACQUES,1569,54.61,72.04,M,LE PEN,JEAN-MARIE,609,21.2,27.96
6,ALPES MARITIMES,27,LANTOSQUE,2002,2133,446,20.91,1687,79.09,125,5.86,7.41,1562,73.23,92.59,M,CHIRAC,JACQUES,1067,50.02,68.31,M,LE PEN,JEAN-MARIE,495,23.21,31.69
6,ALPES MARITIMES,28,VENCE,2002,18025,2869,15.92,15156,84.08,720,3.99,4.75,14436,80.09,95.25,M,CHIRAC,JACQUES,11035,61.22,76.44,M,LE PEN,JEAN-MARIE,3401,18.87,23.56
6,ALPES MARITIMES,29,VILLARS-SUR-VAR,2002,2626,531,20.22,2095,79.78,122,4.65,5.82,1973,75.13,94.18,M,CHIRAC,JACQUES,1378,52.48,69.84,M,LE PEN,JEAN-MARIE,595,22.66,30.16
6,ALPES MARITIMES,30,VILLEFRANCHE-SUR-MER,2002,16147,3305,20.47,12842,79.53,579,3.59,4.51,12263,75.95,95.49,M,CHIRAC,JACQUES,8697,53.86,70.92,M,LE PEN,JEAN-MARIE,3566,22.08,29.08
6,ALPES MARITIMES,31,TENDE,2002,2360,552,23.39,1808,76.61,105,4.45,5.81,1703,72.16,94.19,M,CHIRAC,JACQUES,1210,51.27,71.05,M,LE PEN,JEAN-MARIE,493,20.89,28.95
6,ALPES MARITIMES,32,NICE-5,2002,19899,6150,30.91,13749,69.09,553,2.78,04.02,13196,66.31,95.98,M,CHIRAC,JACQUES,9546,47.97,72.34,M,LE PEN,JEAN-MARIE,3650,18.34,27.66
6,ALPES MARITIMES,33,NICE-6,2002,17934,5256,29.31,12678,70.69,486,2.71,3.83,12192,67.98,96.17,M,CHIRAC,JACQUES,8752,48.8,71.78,M,LE PEN,JEAN-MARIE,3440,19.18,28.22
6,ALPES MARITIMES,34,LE CANNET,2002,18970,4163,21.95,14807,78.05,585,03.08,3.95,14222,74.97,96.05,M,CHIRAC,JACQUES,10362,54.62,72.86,M,LE PEN,JEAN-MARIE,3860,20.35,27.14
6,ALPES MARITIMES,35,VALLAURIS-ANTIBES-OUEST,2002,26050,6238,23.95,19812,76.05,863,3.31,4.36,18949,72.74,95.64,M,CHIRAC,JACQUES,13481,51.75,71.14,M,LE PEN,JEAN-MARIE,5468,20.99,28.86
6,ALPES MARITIMES,36,MANDELIEU-CANNES-OUEST,2002,24264,4781,19.7,19483,80.3,889,3.66,4.56,18594,76.63,95.44,M,CHIRAC,JACQUES,12525,51.62,67.36,M,LE PEN,JEAN-MARIE,6069,25.01,32.64
6,ALPES MARITIMES,37,NICE-7,2002,15088,4170,27.64,10918,72.36,461,03.06,4.22,10457,69.31,95.78,M,CHIRAC,JACQUES,7640,50.64,73.06,M,LE PEN,JEAN-MARIE,2817,18.67,26.94
6,ALPES MARITIMES,38,NICE-8,2002,14838,4840,32.62,9998,67.38,325,2.19,3.25,9673,65.19,96.75,M,CHIRAC,JACQUES,7196,48.5,74.39,M,LE PEN,JEAN-MARIE,2477,16.69,25.61
6,ALPES MARITIMES,39,NICE-9,2002,19789,5129,25.92,14660,74.08,733,3.7,5,13927,70.38,95,M,CHIRAC,JACQUES,9919,50.12,71.22,M,LE PEN,JEAN-MARIE,4008,20.25,28.78
6,ALPES MARITIMES,40,NICE-10,2002,20404,6140,30.09,14264,69.91,571,2.8,4,13693,67.11,96,M,CHIRAC,JACQUES,9926,48.65,72.49,M,LE PEN,JEAN-MARIE,3767,18.46,27.51
6,ALPES MARITIMES,41,NICE-11,2002,19807,5463,27.58,14344,72.42,675,3.41,4.71,13669,69.01,95.29,M,CHIRAC,JACQUES,9638,48.66,70.51,M,LE PEN,JEAN-MARIE,4031,20.35,29.49
6,ALPES MARITIMES,42,NICE-12,2002,12958,4146,32,8812,68,392,03.03,4.45,8420,64.98,95.55,M,CHIRAC,JACQUES,5567,42.96,66.12,M,LE PEN,JEAN-MARIE,2853,22.02,33.88
6,ALPES MARITIMES,43,NICE-13,2002,16859,4713,27.96,12146,72.04,643,3.81,5.29,11503,68.23,94.71,M,CHIRAC,JACQUES,7454,44.21,64.8,M,LE PEN,JEAN-MARIE,4049,24.02,35.2
6,ALPES MARITIMES,44,NICE-14,2002,15142,5095,33.65,10047,66.35,450,2.97,4.48,9597,63.38,95.52,M,CHIRAC,JACQUES,6114,40.38,63.71,M,LE PEN,JEAN-MARIE,3483,23,36.29
6,ALPES MARITIMES,45,CAGNES-SUR-MER-OUEST,2002,24412,5070,20.77,19342,79.23,772,3.16,3.99,18570,76.07,96.01,M,CHIRAC,JACQUES,13722,56.21,73.89,M,LE PEN,JEAN-MARIE,4848,19.86,26.11
6,ALPES MARITIMES,46,MOUGINS,2002,28015,5513,19.68,22502,80.32,1014,3.62,4.51,21488,76.7,95.49,M,CHIRAC,JACQUES,15700,56.04,73.06,M,LE PEN,JEAN-MARIE,5788,20.66,26.94
6,ALPES MARITIMES,47,ANTIBES-CENTRE,2002,18734,4335,23.14,14399,76.86,559,2.98,3.88,13840,73.88,96.12,M,CHIRAC,JACQUES,10087,53.84,72.88,M,LE PEN,JEAN-MARIE,3753,20.03,27.12
6,ALPES MARITIMES,48,CAGNES-SUR-MER-CENTRE,2002,16374,3549,21.67,12825,78.33,575,3.51,4.48,12250,74.81,95.52,M,CHIRAC,JACQUES,8424,51.45,68.77,M,LE PEN,JEAN-MARIE,3826,23.37,31.23
6,ALPES MARITIMES,49,CANNES-CENTRE,2002,18652,4037,21.64,14615,78.36,654,3.51,4.47,13961,74.85,95.53,M,CHIRAC,JACQUES,9750,52.27,69.84,M,LE PEN,JEAN-MARIE,4211,22.58,30.16
6,ALPES MARITIMES,50,CARROS,2002,10361,1892,18.26,8469,81.74,525,05.07,6.2,7944,76.67,93.8,M,CHIRAC,JACQUES,5570,53.76,70.12,M,LE PEN,JEAN-MARIE,2374,22.91,29.88
6,ALPES MARITIMES,51,GRASSE-NORD,2002,13042,3081,23.62,9961,76.38,452,3.47,4.54,9509,72.91,95.46,M,CHIRAC,JACQUES,6990,53.6,73.51,M,LE PEN,JEAN-MARIE,2519,19.31,26.49
