code_du_departement,nom_departement,code_du_canton,libelle_du_canton,annee,inscrits,abstentions,pourcentage_abstention_inscrit,votants,pourcentage_votant_inscrit,blancs-et-nuls,% BlNuls/Ins,% BlNuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes
62,PAS DE CALAIS,54,CALAIS-EST,2012,17764,3750,21.11,14014,78.89,955,5.38,6.81,13059,73.51,93.19,M,HOLLANDE,François,7717,43.44,59.09,M,SARKOZY,Nicolas,5342,30.07,40.91
62,PAS DE CALAIS,55,HARNES,2012,12831,3027,23.59,9804,76.41,919,7.16,9.37,8885,69.25,90.63,M,HOLLANDE,François,5353,41.72,60.25,M,SARKOZY,Nicolas,3532,27.53,39.75
62,PAS DE CALAIS,56,LEFOREST,2012,16586,3791,22.86,12795,77.14,1011,6.1,7.9,11784,71.05,92.1,M,HOLLANDE,François,7117,42.91,60.4,M,SARKOZY,Nicolas,4667,28.14,39.6
62,PAS DE CALAIS,57,NOEUX-LES-MINES,2012,18928,4580,24.2,14348,75.8,1085,5.73,7.56,13263,70.07,92.44,M,HOLLANDE,François,8253,43.6,62.23,M,SARKOZY,Nicolas,5010,26.47,37.77
62,PAS DE CALAIS,58,ARRAS-OUEST,2012,13915,3076,22.11,10839,77.89,657,4.72,6.06,10182,73.17,93.94,M,HOLLANDE,François,5854,42.07,57.49,M,SARKOZY,Nicolas,4328,31.1,42.51
62,PAS DE CALAIS,59,COURRIERES,2012,14788,3502,23.68,11286,76.32,888,6,7.87,10398,70.31,92.13,M,HOLLANDE,François,6251,42.27,60.12,M,SARKOZY,Nicolas,4147,28.04,39.88
62,PAS DE CALAIS,60,LIÉVIN-SUD,2012,17699,4330,24.46,13369,75.54,942,5.32,7.05,12427,70.21,92.95,M,HOLLANDE,François,8134,45.96,65.45,M,SARKOZY,Nicolas,4293,24.26,34.55
62,PAS DE CALAIS,61,OUTREAU,2012,13119,2924,22.29,10195,77.71,725,5.53,7.11,9470,72.19,92.89,M,HOLLANDE,François,6154,46.91,64.98,M,SARKOZY,Nicolas,3316,25.28,35.02
62,PAS DE CALAIS,62,ARQUES,2012,15183,3156,20.79,12027,79.21,889,5.86,7.39,11138,73.36,92.61,M,HOLLANDE,François,6564,43.23,58.93,M,SARKOZY,Nicolas,4574,30.13,41.07
62,PAS DE CALAIS,63,AUCHEL,2012,15907,3729,23.44,12178,76.56,931,5.85,7.64,11247,70.7,92.36,M,HOLLANDE,François,7230,45.45,64.28,M,SARKOZY,Nicolas,4017,25.25,35.72
62,PAS DE CALAIS,64,BARLIN,2012,13944,3293,23.62,10651,76.38,833,5.97,7.82,9818,70.41,92.18,M,HOLLANDE,François,5936,42.57,60.46,M,SARKOZY,Nicolas,3882,27.84,39.54
62,PAS DE CALAIS,65,BOULOGNE-SUR-MER-NORD-OUEST,2012,12931,3012,23.29,9919,76.71,578,4.47,5.83,9341,72.24,94.17,M,HOLLANDE,François,5289,40.9,56.62,M,SARKOZY,Nicolas,4052,31.34,43.38
62,PAS DE CALAIS,66,CALAIS-SUD-EST,2012,14331,4403,30.72,9928,69.28,752,5.25,7.57,9176,64.03,92.43,M,HOLLANDE,François,6250,43.61,68.11,M,SARKOZY,Nicolas,2926,20.42,31.89
62,PAS DE CALAIS,67,ROUVROY,2012,14738,3714,25.2,11024,74.8,1018,6.91,9.23,10006,67.89,90.77,M,HOLLANDE,François,6347,43.07,63.43,M,SARKOZY,Nicolas,3659,24.83,36.57
62,PAS DE CALAIS,68,WINGLES,2012,17159,3914,22.81,13245,77.19,1151,6.71,8.69,12094,70.48,91.31,M,HOLLANDE,François,7456,43.45,61.65,M,SARKOZY,Nicolas,4638,27.03,38.35
62,PAS DE CALAIS,69,BERCK,2012,18858,3498,18.55,15360,81.45,1020,5.41,6.64,14340,76.04,93.36,M,HOLLANDE,François,7030,37.28,49.02,M,SARKOZY,Nicolas,7310,38.76,50.98
62,PAS DE CALAIS,70,BÉTHUNE-EST,2012,16089,3328,20.68,12761,79.32,908,5.64,7.12,11853,73.67,92.88,M,HOLLANDE,François,6262,38.92,52.83,M,SARKOZY,Nicolas,5591,34.75,47.17
62,PAS DE CALAIS,71,DAINVILLE,2012,14945,2019,13.51,12926,86.49,757,5.07,5.86,12169,81.43,94.14,M,HOLLANDE,François,5851,39.15,48.08,M,SARKOZY,Nicolas,6318,42.28,51.92
62,PAS DE CALAIS,72,DIVION,2012,13774,3671,26.65,10103,73.35,799,5.8,7.91,9304,67.55,92.09,M,HOLLANDE,François,6461,46.91,69.44,M,SARKOZY,Nicolas,2843,20.64,30.56
62,PAS DE CALAIS,73,DOUVRIN,2012,14853,3091,20.81,11762,79.19,1032,6.95,8.77,10730,72.24,91.23,M,HOLLANDE,François,6270,42.21,58.43,M,SARKOZY,Nicolas,4460,30.03,41.57
62,PAS DE CALAIS,74,MONTIGNY-EN-GOHELLE,2012,13718,3680,26.83,10038,73.17,863,6.29,8.6,9175,66.88,91.4,M,HOLLANDE,François,5521,40.25,60.17,M,SARKOZY,Nicolas,3654,26.64,39.83
62,PAS DE CALAIS,75,NOYELLES-SOUS-LENS,2012,15014,3480,23.18,11534,76.82,914,6.09,7.92,10620,70.73,92.08,M,HOLLANDE,François,6677,44.47,62.87,M,SARKOZY,Nicolas,3943,26.26,37.13
62,PAS DE CALAIS,76,LE PORTEL,2012,12980,3187,24.55,9793,75.45,621,4.78,6.34,9172,70.66,93.66,M,HOLLANDE,François,5555,42.8,60.56,M,SARKOZY,Nicolas,3617,27.87,39.44
62,PAS DE CALAIS,77,SAINS-EN-GOHELLE,2012,15508,3375,21.76,12133,78.24,954,6.15,7.86,11179,72.09,92.14,M,HOLLANDE,François,6695,43.17,59.89,M,SARKOZY,Nicolas,4484,28.91,40.11
63,PUY DE DOME,1,AIGUEPERSE,2012,6480,807,12.45,5673,87.55,435,6.71,7.67,5238,80.83,92.33,M,HOLLANDE,François,2944,45.43,56.2,M,SARKOZY,Nicolas,2294,35.4,43.8
63,PUY DE DOME,2,AMBERT,2012,8560,1524,17.8,7036,82.2,572,6.68,8.13,6464,75.51,91.87,M,HOLLANDE,François,3562,41.61,55.11,M,SARKOZY,Nicolas,2902,33.9,44.89
63,PUY DE DOME,3,ARDES,2012,2008,340,16.93,1668,83.07,104,5.18,6.24,1564,77.89,93.76,M,HOLLANDE,François,798,39.74,51.02,M,SARKOZY,Nicolas,766,38.15,48.98
63,PUY DE DOME,4,ARLANC,2012,3259,601,18.44,2658,81.56,244,7.49,9.18,2414,74.07,90.82,M,HOLLANDE,François,1288,39.52,53.36,M,SARKOZY,Nicolas,1126,34.55,46.64
63,PUY DE DOME,5,BESSE-ET-SAINT-ANASTAISE,2012,4005,648,16.18,3357,83.82,239,5.97,7.12,3118,77.85,92.88,M,HOLLANDE,François,1415,35.33,45.38,M,SARKOZY,Nicolas,1703,42.52,54.62
63,PUY DE DOME,6,BILLOM,2012,7946,1035,13.03,6911,86.97,457,5.75,6.61,6454,81.22,93.39,M,HOLLANDE,François,4201,52.87,65.09,M,SARKOZY,Nicolas,2253,28.35,34.91
63,PUY DE DOME,7,BOURG-LASTIC,2012,2795,429,15.35,2366,84.65,167,5.97,7.06,2199,78.68,92.94,M,HOLLANDE,François,1422,50.88,64.67,M,SARKOZY,Nicolas,777,27.8,35.33
63,PUY DE DOME,8,CHAMPEIX,2012,5393,847,15.71,4546,84.29,326,6.04,7.17,4220,78.25,92.83,M,HOLLANDE,François,2688,49.84,63.7,M,SARKOZY,Nicolas,1532,28.41,36.3
63,PUY DE DOME,9,CHATELDON,2012,4881,763,15.63,4118,84.37,359,7.36,8.72,3759,77.01,91.28,M,HOLLANDE,François,2504,51.3,66.61,M,SARKOZY,Nicolas,1255,25.71,33.39
63,PUY DE DOME,10,CLERMONT-FERRAND-EST,2012,7710,1640,21.27,6070,78.73,374,4.85,6.16,5696,73.88,93.84,M,HOLLANDE,François,3790,49.16,66.54,M,SARKOZY,Nicolas,1906,24.72,33.46
63,PUY DE DOME,11,CLERMONT-FERRAND-NORD,2012,9133,2122,23.23,7011,76.77,353,3.87,5.03,6658,72.9,94.97,M,HOLLANDE,François,4732,51.81,71.07,M,SARKOZY,Nicolas,1926,21.09,28.93
63,PUY DE DOME,12,CLERMONT-FERRAND-SUD,2012,5586,1101,19.71,4485,80.29,252,4.51,5.62,4233,75.78,94.38,M,HOLLANDE,François,2761,49.43,65.23,M,SARKOZY,Nicolas,1472,26.35,34.77
63,PUY DE DOME,13,CLERMONT-FERRAND-SUD-OUEST,2012,10211,1801,17.64,8410,82.36,378,3.7,4.49,8032,78.66,95.51,M,HOLLANDE,François,4633,45.37,57.68,M,SARKOZY,Nicolas,3399,33.29,42.32
63,PUY DE DOME,14,COMBRONDE,2012,5724,782,13.66,4942,86.34,657,11.48,13.29,4285,74.86,86.71,M,HOLLANDE,François,2642,46.16,61.66,M,SARKOZY,Nicolas,1643,28.7,38.34
63,PUY DE DOME,15,COURPIERE,2012,6555,1051,16.03,5504,83.97,389,5.93,7.07,5115,78.03,92.93,M,HOLLANDE,François,3116,47.54,60.92,M,SARKOZY,Nicolas,1999,30.5,39.08
63,PUY DE DOME,16,CUNLHAT,2012,1935,324,16.74,1611,83.26,108,5.58,6.7,1503,77.67,93.3,M,HOLLANDE,François,940,48.58,62.54,M,SARKOZY,Nicolas,563,29.1,37.46
63,PUY DE DOME,17,ENNEZAT,2012,7737,931,12.03,6806,87.97,470,6.07,6.91,6336,81.89,93.09,M,HOLLANDE,François,3747,48.43,59.14,M,SARKOZY,Nicolas,2589,33.46,40.86
63,PUY DE DOME,18,HERMENT,2012,1076,152,14.13,924,85.87,81,7.53,8.77,843,78.35,91.23,M,HOLLANDE,François,505,46.93,59.91,M,SARKOZY,Nicolas,338,31.41,40.09
63,PUY DE DOME,19,ISSOIRE,2012,16529,2707,16.38,13822,83.62,914,5.53,6.61,12908,78.09,93.39,M,HOLLANDE,François,7689,46.52,59.57,M,SARKOZY,Nicolas,5219,31.57,40.43
63,PUY DE DOME,20,JUMEAUX,2012,5965,1116,18.71,4849,81.29,295,4.95,6.08,4554,76.35,93.92,M,HOLLANDE,François,3205,53.73,70.38,M,SARKOZY,Nicolas,1349,22.62,29.62
63,PUY DE DOME,21,LA-TOUR-D'AUVERGNE,2012,2578,404,15.67,2174,84.33,119,4.62,5.47,2055,79.71,94.53,M,HOLLANDE,François,1082,41.97,52.65,M,SARKOZY,Nicolas,973,37.74,47.35
63,PUY DE DOME,22,LEZOUX,2012,10926,1781,16.3,9145,83.7,702,6.43,7.68,8443,77.27,92.32,M,HOLLANDE,François,4884,44.7,57.85,M,SARKOZY,Nicolas,3559,32.57,42.15
63,PUY DE DOME,23,MANZAT,2012,8109,1274,15.71,6835,84.29,483,5.96,7.07,6352,78.33,92.93,M,HOLLANDE,François,4211,51.93,66.29,M,SARKOZY,Nicolas,2141,26.4,33.71
63,PUY DE DOME,24,MARINGUES,2012,3947,697,17.66,3250,82.34,258,6.54,7.94,2992,75.8,92.06,M,HOLLANDE,François,1723,43.65,57.59,M,SARKOZY,Nicolas,1269,32.15,42.41
63,PUY DE DOME,25,MENAT,2012,3438,544,15.82,2894,84.18,202,5.88,6.98,2692,78.3,93.02,M,HOLLANDE,François,1690,49.16,62.78,M,SARKOZY,Nicolas,1002,29.14,37.22
63,PUY DE DOME,26,MONTAIGUT,2012,6506,1184,18.2,5322,81.8,400,6.15,7.52,4922,75.65,92.48,M,HOLLANDE,François,3143,48.31,63.86,M,SARKOZY,Nicolas,1779,27.34,36.14
63,PUY DE DOME,27,OLLIERGUES,2012,2526,446,17.66,2080,82.34,187,7.4,8.99,1893,74.94,91.01,M,HOLLANDE,François,1053,41.69,55.63,M,SARKOZY,Nicolas,840,33.25,44.37
63,PUY DE DOME,28,PIONSAT,2012,2177,341,15.66,1836,84.34,153,7.03,8.33,1683,77.31,91.67,M,HOLLANDE,François,1096,50.34,65.12,M,SARKOZY,Nicolas,587,26.96,34.88
63,PUY DE DOME,29,PONTAUMUR,2012,4156,719,17.3,3437,82.7,222,5.34,6.46,3215,77.36,93.54,M,HOLLANDE,François,1739,41.84,54.09,M,SARKOZY,Nicolas,1476,35.51,45.91
63,PUY DE DOME,30,PONT-DU-CHÂTEAU,2012,16764,2592,15.46,14172,84.54,966,5.76,6.82,13206,78.78,93.18,M,HOLLANDE,François,7629,45.51,57.77,M,SARKOZY,Nicolas,5577,33.27,42.23
63,PUY DE DOME,31,PONTGIBAUD,2012,5480,776,14.16,4704,85.84,332,6.06,7.06,4372,79.78,92.94,M,HOLLANDE,François,2634,48.07,60.25,M,SARKOZY,Nicolas,1738,31.72,39.75
63,PUY DE DOME,32,RANDAN,2012,4818,766,15.9,4052,84.1,344,7.14,8.49,3708,76.96,91.51,M,HOLLANDE,François,2112,43.84,56.96,M,SARKOZY,Nicolas,1596,33.13,43.04
63,PUY DE DOME,33,RIOM-EST,2012,14300,2100,14.69,12200,85.31,789,5.52,6.47,11411,79.8,93.53,M,HOLLANDE,François,6637,46.41,58.16,M,SARKOZY,Nicolas,4774,33.38,41.84
63,PUY DE DOME,34,RIOM-OUEST,2012,17620,2558,14.52,15062,85.48,920,5.22,6.11,14142,80.26,93.89,M,HOLLANDE,François,8727,49.53,61.71,M,SARKOZY,Nicolas,5415,30.73,38.29
63,PUY DE DOME,35,ROCHEFORT-MONTAGNE,2012,8920,1238,13.88,7682,86.12,525,5.89,6.83,7157,80.24,93.17,M,HOLLANDE,François,3814,42.76,53.29,M,SARKOZY,Nicolas,3343,37.48,46.71
63,PUY DE DOME,36,SAINT-AMANT-ROCHE-SAVINE,2012,1254,207,16.51,1047,83.49,86,6.86,8.21,961,76.63,91.79,M,HOLLANDE,François,607,48.41,63.16,M,SARKOZY,Nicolas,354,28.23,36.84
63,PUY DE DOME,37,SAINT-AMANT-TALLENDE,2012,6868,814,11.85,6054,88.15,400,5.82,6.61,5654,82.32,93.39,M,HOLLANDE,François,3435,50.01,60.75,M,SARKOZY,Nicolas,2219,32.31,39.25
63,PUY DE DOME,38,SAINT-ANTHEME,2012,1650,281,17.03,1369,82.97,96,5.82,7.01,1273,77.15,92.99,M,HOLLANDE,François,612,37.09,48.08,M,SARKOZY,Nicolas,661,40.06,51.92
63,PUY DE DOME,39,SAINT-DIER-D'AUVERGNE,2012,3015,388,12.87,2627,87.13,244,8.09,9.29,2383,79.04,90.71,M,HOLLANDE,François,1497,49.65,62.82,M,SARKOZY,Nicolas,886,29.39,37.18
63,PUY DE DOME,40,SAINT-GERMAIN-LEMBRON,2012,5453,786,14.41,4667,85.59,318,5.83,6.81,4349,79.75,93.19,M,HOLLANDE,François,2909,53.35,66.89,M,SARKOZY,Nicolas,1440,26.41,33.11
63,PUY DE DOME,41,SAINT-GERMAIN-L'HERM,2012,2151,416,19.34,1735,80.66,140,6.51,8.07,1595,74.15,91.93,M,HOLLANDE,François,899,41.79,56.36,M,SARKOZY,Nicolas,696,32.36,43.64
63,PUY DE DOME,42,SAINT-GERVAIS-D'AUVERGNE,2012,3566,552,15.48,3014,84.52,211,5.92,7,2803,78.6,93,M,HOLLANDE,François,1800,50.48,64.22,M,SARKOZY,Nicolas,1003,28.13,35.78
63,PUY DE DOME,43,SAINT-RÉMY-SUR-DUROLLE,2012,6768,1200,17.73,5568,82.27,491,7.25,8.82,5077,75.01,91.18,M,HOLLANDE,François,2931,43.31,57.73,M,SARKOZY,Nicolas,2146,31.71,42.27
63,PUY DE DOME,44,SAUXILLANGES,2012,5321,709,13.32,4612,86.68,330,6.2,7.16,4282,80.47,92.84,M,HOLLANDE,François,2738,51.46,63.94,M,SARKOZY,Nicolas,1544,29.02,36.06
63,PUY DE DOME,45,TAUVES,2012,2463,314,12.75,2149,87.25,113,4.59,5.26,2036,82.66,94.74,M,HOLLANDE,François,1121,45.51,55.06,M,SARKOZY,Nicolas,915,37.15,44.94
63,PUY DE DOME,46,THIERS,2012,9794,1893,19.33,7901,80.67,562,5.74,7.11,7339,74.93,92.89,M,HOLLANDE,François,4642,47.4,63.25,M,SARKOZY,Nicolas,2697,27.54,36.75
63,PUY DE DOME,47,VERTAIZON,2012,8895,1215,13.66,7680,86.34,555,6.24,7.23,7125,80.1,92.77,M,HOLLANDE,François,4510,50.7,63.3,M,SARKOZY,Nicolas,2615,29.4,36.7
63,PUY DE DOME,48,VEYRE-MONTON,2012,18962,2715,14.32,16247,85.68,1033,5.45,6.36,15214,80.23,93.64,M,HOLLANDE,François,9378,49.46,61.64,M,SARKOZY,Nicolas,5836,30.78,38.36
63,PUY DE DOME,49,VIC-LE-COMTE,2012,10776,1399,12.98,9377,87.02,565,5.24,6.03,8812,81.77,93.97,M,HOLLANDE,François,5675,52.66,64.4,M,SARKOZY,Nicolas,3137,29.11,35.6
63,PUY DE DOME,50,VIVEROLS,2012,1924,274,14.24,1650,85.76,141,7.33,8.55,1509,78.43,91.45,M,HOLLANDE,François,671,34.88,44.47,M,SARKOZY,Nicolas,838,43.56,55.53
63,PUY DE DOME,51,CLERMONT-FERRAND-CENTRE,2012,7683,1505,19.59,6178,80.41,291,3.79,4.71,5887,76.62,95.29,M,HOLLANDE,François,3890,50.63,66.08,M,SARKOZY,Nicolas,1997,25.99,33.92
63,PUY DE DOME,52,CLERMONT-FERRAND-NORD-OUEST,2012,10258,1744,17,8514,83,425,4.14,4.99,8089,78.86,95.01,M,HOLLANDE,François,4912,47.88,60.72,M,SARKOZY,Nicolas,3177,30.97,39.28
63,PUY DE DOME,53,CLERMONT-FERRAND-OUEST,2012,6262,1303,20.81,4959,79.19,221,3.53,4.46,4738,75.66,95.54,M,HOLLANDE,François,2969,47.41,62.66,M,SARKOZY,Nicolas,1769,28.25,37.34
63,PUY DE DOME,54,CLERMONT-FERRAND-SUD-EST,2012,7710,1631,21.15,6079,78.85,351,4.55,5.77,5728,74.29,94.23,M,HOLLANDE,François,4100,53.18,71.58,M,SARKOZY,Nicolas,1628,21.12,28.42
63,PUY DE DOME,55,AUBIERE,2012,14623,2411,16.49,12212,83.51,682,4.66,5.58,11530,78.85,94.42,M,HOLLANDE,François,6807,46.55,59.04,M,SARKOZY,Nicolas,4723,32.3,40.96
63,PUY DE DOME,56,BEAUMONT,2012,15884,2891,18.2,12993,81.8,713,4.49,5.49,12280,77.31,94.51,M,HOLLANDE,François,7306,46,59.5,M,SARKOZY,Nicolas,4974,31.31,40.5
63,PUY DE DOME,57,CHAMALIÈRES,2012,12278,1979,16.12,10299,83.88,514,4.19,4.99,9785,79.7,95.01,M,HOLLANDE,François,4312,35.12,44.07,M,SARKOZY,Nicolas,5473,44.58,55.93
63,PUY DE DOME,58,COURNON-D'AUVERGNE,2012,13388,1730,12.92,11658,87.08,702,5.24,6.02,10956,81.83,93.98,M,HOLLANDE,François,6820,50.94,62.25,M,SARKOZY,Nicolas,4136,30.89,37.75
63,PUY DE DOME,59,GERZAT,2012,20907,3769,18.03,17138,81.97,1047,5.01,6.11,16091,76.96,93.89,M,HOLLANDE,François,9964,47.66,61.92,M,SARKOZY,Nicolas,6127,29.31,38.08
63,PUY DE DOME,60,MONTFERRAND,2012,5795,1350,23.3,4445,76.7,243,4.19,5.47,4202,72.51,94.53,M,HOLLANDE,François,3007,51.89,71.56,M,SARKOZY,Nicolas,1195,20.62,28.44
63,PUY DE DOME,61,ROYAT,2012,9880,1336,13.52,8544,86.48,486,4.92,5.69,8058,81.56,94.31,M,HOLLANDE,François,4329,43.82,53.72,M,SARKOZY,Nicolas,3729,37.74,46.28
64,PYRENEES ATLANTIQUES,1,ACCOUS,2012,2552,331,12.97,2221,87.03,149,5.84,6.71,2072,81.19,93.29,M,HOLLANDE,François,1343,52.63,64.82,M,SARKOZY,Nicolas,729,28.57,35.18
64,PYRENEES ATLANTIQUES,2,ARAMITS,2012,2804,313,11.16,2491,88.84,175,6.24,7.03,2316,82.6,92.97,M,HOLLANDE,François,1370,48.86,59.15,M,SARKOZY,Nicolas,946,33.74,40.85
64,PYRENEES ATLANTIQUES,3,ARTHEZ-DE-BÉARN,2012,8471,997,11.77,7474,88.23,492,5.81,6.58,6982,82.42,93.42,M,HOLLANDE,François,4260,50.29,61.01,M,SARKOZY,Nicolas,2722,32.13,38.99
64,PYRENEES ATLANTIQUES,4,ARUDY,2012,5885,870,14.78,5015,85.22,302,5.13,6.02,4713,80.08,93.98,M,HOLLANDE,François,3111,52.86,66.01,M,SARKOZY,Nicolas,1602,27.22,33.99
64,PYRENEES ATLANTIQUES,5,ARZACQ-ARRAZIGUET,2012,5116,690,13.49,4426,86.51,317,6.2,7.16,4109,80.32,92.84,M,HOLLANDE,François,2256,44.1,54.9,M,SARKOZY,Nicolas,1853,36.22,45.1
64,PYRENEES ATLANTIQUES,6,BAYONNE-EST,2012,7910,1782,22.53,6128,77.47,317,4.01,5.17,5811,73.46,94.83,M,HOLLANDE,François,3674,46.45,63.22,M,SARKOZY,Nicolas,2137,27.02,36.78
64,PYRENEES ATLANTIQUES,7,BAYONNE-NORD,2012,13415,2717,20.25,10698,79.75,640,4.77,5.98,10058,74.98,94.02,M,HOLLANDE,François,6530,48.68,64.92,M,SARKOZY,Nicolas,3528,26.3,35.08
64,PYRENEES ATLANTIQUES,8,BIARRITZ-EST,2012,12360,2673,21.63,9687,78.37,473,3.83,4.88,9214,74.55,95.12,M,HOLLANDE,François,4503,36.43,48.87,M,SARKOZY,Nicolas,4711,38.11,51.13
64,PYRENEES ATLANTIQUES,9,BIDACHE,2012,4197,528,12.58,3669,87.42,212,5.05,5.78,3457,82.37,94.22,M,HOLLANDE,François,1819,43.34,52.62,M,SARKOZY,Nicolas,1638,39.03,47.38
64,PYRENEES ATLANTIQUES,10,ESPELETTE,2012,11653,1980,16.99,9673,83.01,655,5.62,6.77,9018,77.39,93.23,M,HOLLANDE,François,4654,39.94,51.61,M,SARKOZY,Nicolas,4364,37.45,48.39
64,PYRENEES ATLANTIQUES,11,GARLIN,2012,2921,355,12.15,2566,87.85,171,5.85,6.66,2395,81.99,93.34,M,HOLLANDE,François,1284,43.96,53.61,M,SARKOZY,Nicolas,1111,38.03,46.39
64,PYRENEES ATLANTIQUES,12,HASPARREN,2012,6984,1046,14.98,5938,85.02,446,6.39,7.51,5492,78.64,92.49,M,HOLLANDE,François,3055,43.74,55.63,M,SARKOZY,Nicolas,2437,34.89,44.37
64,PYRENEES ATLANTIQUES,13,IHOLDY,2012,3587,452,12.6,3135,87.4,217,6.05,6.92,2918,81.35,93.08,M,HOLLANDE,François,1470,40.98,50.38,M,SARKOZY,Nicolas,1448,40.37,49.62
64,PYRENEES ATLANTIQUES,14,LABASTIDE-CLAIRENCE,2012,5310,752,14.16,4558,85.84,277,5.22,6.08,4281,80.62,93.92,M,HOLLANDE,François,2375,44.73,55.48,M,SARKOZY,Nicolas,1906,35.89,44.52
64,PYRENEES ATLANTIQUES,15,LAGOR,2012,10868,2007,18.47,8861,81.53,571,5.25,6.44,8290,76.28,93.56,M,HOLLANDE,François,5550,51.07,66.95,M,SARKOZY,Nicolas,2740,25.21,33.05
64,PYRENEES ATLANTIQUES,16,LARUNS,2012,2917,426,14.6,2491,85.4,135,4.63,5.42,2356,80.77,94.58,M,HOLLANDE,François,1483,50.84,62.95,M,SARKOZY,Nicolas,873,29.93,37.05
64,PYRENEES ATLANTIQUES,17,LASSEUBE,2012,2461,303,12.31,2158,87.69,147,5.97,6.81,2011,81.71,93.19,M,HOLLANDE,François,1226,49.82,60.96,M,SARKOZY,Nicolas,785,31.9,39.04
64,PYRENEES ATLANTIQUES,18,LEMBEYE,2012,4302,604,14.04,3698,85.96,264,6.14,7.14,3434,79.82,92.86,M,HOLLANDE,François,2083,48.42,60.66,M,SARKOZY,Nicolas,1351,31.4,39.34
64,PYRENEES ATLANTIQUES,19,LESCAR,2012,26109,3514,13.46,22595,86.54,1393,5.34,6.17,21202,81.21,93.83,M,HOLLANDE,François,11675,44.72,55.07,M,SARKOZY,Nicolas,9527,36.49,44.93
64,PYRENEES ATLANTIQUES,20,MAULEON-LICHARRE,2012,8156,1245,15.26,6911,84.74,438,5.37,6.34,6473,79.36,93.66,M,HOLLANDE,François,4053,49.69,62.61,M,SARKOZY,Nicolas,2420,29.67,37.39
64,PYRENEES ATLANTIQUES,21,MONEIN,2012,6867,880,12.81,5987,87.19,440,6.41,7.35,5547,80.78,92.65,M,HOLLANDE,François,3433,49.99,61.89,M,SARKOZY,Nicolas,2114,30.78,38.11
64,PYRENEES ATLANTIQUES,22,MONTANER,2012,2149,287,13.36,1862,86.64,185,8.61,9.94,1677,78.04,90.06,M,HOLLANDE,François,952,44.3,56.77,M,SARKOZY,Nicolas,725,33.74,43.23
64,PYRENEES ATLANTIQUES,23,MORLAAS,2012,17126,2223,12.98,14903,87.02,1011,5.9,6.78,13892,81.12,93.22,M,HOLLANDE,François,7576,44.24,54.53,M,SARKOZY,Nicolas,6316,36.88,45.47
64,PYRENEES ATLANTIQUES,24,NAVARRENX,2012,4672,643,13.76,4029,86.24,298,6.38,7.4,3731,79.86,92.6,M,HOLLANDE,François,2030,43.45,54.41,M,SARKOZY,Nicolas,1701,36.41,45.59
64,PYRENEES ATLANTIQUES,25,NAY-EST,2012,12906,1887,14.62,11019,85.38,799,6.19,7.25,10220,79.19,92.75,M,HOLLANDE,François,6214,48.15,60.8,M,SARKOZY,Nicolas,4006,31.04,39.2
64,PYRENEES ATLANTIQUES,26,NAY-OUEST,2012,6231,897,14.4,5334,85.6,441,7.08,8.27,4893,78.53,91.73,M,HOLLANDE,François,2881,46.24,58.88,M,SARKOZY,Nicolas,2012,32.29,41.12
64,PYRENEES ATLANTIQUES,27,OLORON-SAINTE-MARIE-EST,2012,9770,1297,13.28,8473,86.72,586,6,6.92,7887,80.73,93.08,M,HOLLANDE,François,5274,53.98,66.87,M,SARKOZY,Nicolas,2613,26.75,33.13
64,PYRENEES ATLANTIQUES,28,OLORON-SAINTE-MARIE-OUEST,2012,9150,1291,14.11,7859,85.89,528,5.77,6.72,7331,80.12,93.28,M,HOLLANDE,François,4851,53.02,66.17,M,SARKOZY,Nicolas,2480,27.1,33.83
64,PYRENEES ATLANTIQUES,29,ORTHEZ,2012,13411,2040,15.21,11371,84.79,744,5.55,6.54,10627,79.24,93.46,M,HOLLANDE,François,6870,51.23,64.65,M,SARKOZY,Nicolas,3757,28.01,35.35
64,PYRENEES ATLANTIQUES,30,PAU-CENTRE,2012,12811,3259,25.44,9552,74.56,550,4.29,5.76,9002,70.27,94.24,M,HOLLANDE,François,5530,43.17,61.43,M,SARKOZY,Nicolas,3472,27.1,38.57
64,PYRENEES ATLANTIQUES,31,PAU-EST,2012,18952,3319,17.51,15633,82.49,912,4.81,5.83,14721,77.68,94.17,M,HOLLANDE,François,8709,45.95,59.16,M,SARKOZY,Nicolas,6012,31.72,40.84
64,PYRENEES ATLANTIQUES,32,PONTACQ,2012,7502,1000,13.33,6502,86.67,497,6.62,7.64,6005,80.05,92.36,M,HOLLANDE,François,3430,45.72,57.12,M,SARKOZY,Nicolas,2575,34.32,42.88
64,PYRENEES ATLANTIQUES,33,SAINT-ETIENNE-DE-BAIGORRY,2012,4982,955,19.17,4027,80.83,261,5.24,6.48,3766,75.59,93.52,M,HOLLANDE,François,2020,40.55,53.64,M,SARKOZY,Nicolas,1746,35.05,46.36
64,PYRENEES ATLANTIQUES,34,SAINT-JEAN-DE-LUZ,2012,20087,3244,16.15,16843,83.85,965,4.8,5.73,15878,79.05,94.27,M,HOLLANDE,François,7769,38.68,48.93,M,SARKOZY,Nicolas,8109,40.37,51.07
